date,session_id,source,medium,campaign,device,sessions,engaged,page_views,duration_seconds,event_name,key_event_click_whatsapp
2026-07-15,100755,facebook,cpc,FB_Implantes_Video,desktop,1,1,2,65.0,no_key_event,0
2026-07-15,100756,facebook,cpc,FB_Implantes_Video,mobile,1,0,4,6.0,no_key_event,0
2026-07-15,100757,google,organic,(not set),desktop,1,0,1,46.0,no_key_event,0
2026-07-15,100759,instagram,social,(not set),mobile,1,1,2,55.0,no_key_event,0
2026-07-15,100760,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,18.0,no_key_event,0
2026-07-15,100761,google,cpc,Pesquisa_Clareamento,mobile,1,1,4,62.0,no_key_event,0
2026-07-15,100763,google,cpc,Pesquisa_Implantes,mobile,1,1,1,61.0,no_key_event,0
2026-07-15,100738,(direct),(none),(not set),desktop,1,0,3,3.0,no_key_event,0
2026-07-15,100751,google,cpc,Remarketing_Site,mobile,1,0,1,9.0,no_key_event,0
2026-07-15,100737,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,65.0,no_key_event,0
2026-07-15,100762,(direct),(none),(not set),mobile,1,1,2,63.0,no_key_event,0
2026-07-15,100735,google,maps,(not set),mobile,1,0,2,3.0,no_key_event,0
2026-07-15,100711,instagram,social,(not set),desktop,1,0,3,28.0,no_key_event,0
2026-07-15,100712,(direct),(none),(not set),mobile,1,0,2,33.0,no_key_event,0
2026-07-15,100713,google,cpc,Pesquisa_Ortodontia,mobile,1,1,4,60.0,click_whatsapp,1
2026-07-15,100714,google,cpc,Pesquisa_Clareamento,desktop,1,1,2,132.0,no_key_event,0
2026-07-15,100715,google,organic,(not set),desktop,1,0,3,26.0,no_key_event,0
2026-07-15,100716,facebook,cpc,FB_Implantes_Video,mobile,1,1,4,77.0,no_key_event,0
2026-07-15,100717,google,cpc,Pesquisa_Ortodontia,mobile,1,0,4,3.0,no_key_event,0
2026-07-15,100718,google,cpc,Pesquisa_Ortodontia,mobile,1,1,3,67.0,no_key_event,0
2026-07-15,100719,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,73.0,no_key_event,0
2026-07-15,100720,(direct),(none),(not set),mobile,1,1,2,65.0,no_key_event,0
2026-07-15,100721,instagram,social,(not set),mobile,1,0,1,17.0,no_key_event,0
2026-07-15,100722,google,cpc,Pesquisa_Clareamento,desktop,1,1,2,100.0,no_key_event,0
2026-07-15,100736,instagram,social,(not set),mobile,1,1,1,112.0,no_key_event,0
2026-07-15,100724,google,cpc,Pesquisa_Implantes,mobile,1,0,1,40.0,no_key_event,0
2026-07-15,100723,google,cpc,Pesquisa_Implantes,desktop,1,1,4,89.0,click_whatsapp,1
2026-07-15,100734,google,maps,(not set),desktop,1,1,2,101.0,no_key_event,0
2026-07-15,100733,google,organic,(not set),mobile,1,1,1,73.0,no_key_event,0
2026-07-15,100731,google,cpc,Remarketing_Site,mobile,1,1,4,55.0,click_whatsapp,1
2026-07-15,100730,google,organic,(not set),tablet,1,1,3,77.0,no_key_event,0
2026-07-15,100732,(direct),(none),(not set),mobile,1,0,4,3.0,no_key_event,0
2026-07-15,100728,instagram,social,(not set),mobile,1,0,2,24.0,no_key_event,0
2026-07-15,100727,(direct),(none),(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-15,100726,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,39.0,no_key_event,0
2026-07-15,100725,facebook,cpc,FB_Implantes_Video,mobile,1,0,2,5.0,no_key_event,0
2026-07-15,100729,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,3,24.0,no_key_event,0
2026-07-16,100802,google,cpc,Remarketing_Site,desktop,1,1,2,29.0,no_key_event,0
2026-07-16,100805,instagram,social,(not set),mobile,1,0,3,3.0,no_key_event,0
2026-07-16,100804,(direct),(none),(not set),mobile,1,1,2,79.0,no_key_event,0
2026-07-16,100803,google,maps,(not set),mobile,1,0,2,53.0,no_key_event,0
2026-07-16,100801,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,85.0,no_key_event,0
2026-07-16,100796,google,cpc,Pesquisa_Implantes,mobile,1,1,4,43.0,no_key_event,0
2026-07-16,100799,google,cpc,Remarketing_Site,desktop,1,1,2,80.0,no_key_event,0
2026-07-16,100798,google,organic,(not set),desktop,1,0,1,7.0,no_key_event,0
2026-07-16,100797,instagram,social,(not set),mobile,1,1,1,100.0,no_key_event,0
2026-07-16,100806,(direct),(none),(not set),mobile,1,1,3,102.0,click_whatsapp,1
2026-07-16,100795,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,68.0,no_key_event,0
2026-07-16,100800,google,cpc,Pesquisa_Implantes,mobile,1,1,1,64.0,no_key_event,0
2026-07-16,100807,google,maps,(not set),mobile,1,1,1,46.0,no_key_event,0
2026-07-16,100813,google,organic,(not set),desktop,1,1,4,71.0,no_key_event,0
2026-07-16,100809,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,65.0,no_key_event,0
2026-07-16,100810,google,maps,(not set),mobile,1,1,1,61.0,no_key_event,0
2026-07-16,100811,google,cpc,Pesquisa_Implantes,mobile,1,1,1,86.0,no_key_event,0
2026-07-16,100812,google,organic,(not set),mobile,1,1,2,66.0,no_key_event,0
2026-07-16,100814,google,organic,(not set),desktop,1,0,1,22.0,no_key_event,0
2026-07-16,100815,google,organic,(not set),desktop,1,1,1,87.0,no_key_event,0
2026-07-16,100816,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,61.0,no_key_event,0
2026-07-16,100817,google,cpc,Pesquisa_Implantes,mobile,1,1,3,33.0,no_key_event,0
2026-07-16,100818,google,cpc,Pesquisa_Implantes,desktop,1,0,3,3.0,no_key_event,0
2026-07-16,100819,google,cpc,Remarketing_Site,tablet,1,1,3,97.0,no_key_event,0
2026-07-16,100794,(direct),(none),(not set),mobile,1,0,2,14.0,no_key_event,0
2026-07-16,100821,google,cpc,Pesquisa_Implantes,tablet,1,0,1,7.0,no_key_event,0
2026-07-16,100822,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,62.0,no_key_event,0
2026-07-16,100808,google,cpc,Remarketing_Site,mobile,1,1,4,54.0,click_whatsapp,1
2026-07-16,100820,google,cpc,Pesquisa_Clareamento,desktop,1,1,2,90.0,no_key_event,0
2026-07-16,100792,google,cpc,Remarketing_Site,mobile,1,1,1,36.0,no_key_event,0
2026-07-16,100791,instagram,social,(not set),mobile,1,0,1,34.0,no_key_event,0
2026-07-16,100764,(direct),(none),(not set),desktop,1,1,2,54.0,no_key_event,0
2026-07-16,100793,google,cpc,Pesquisa_Clareamento,tablet,1,1,3,102.0,no_key_event,0
2026-07-16,100766,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,3.0,no_key_event,0
2026-07-16,100767,google,cpc,Pesquisa_Implantes,desktop,1,0,3,3.0,no_key_event,0
2026-07-16,100768,instagram,social,(not set),mobile,1,1,2,63.0,no_key_event,0
2026-07-16,100769,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,3.0,no_key_event,0
2026-07-16,100770,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-16,100771,google,cpc,Pesquisa_Ortodontia,desktop,1,0,2,10.0,no_key_event,0
2026-07-16,100772,instagram,social,(not set),tablet,1,0,2,3.0,no_key_event,0
2026-07-16,100773,google,organic,(not set),mobile,1,1,2,148.0,no_key_event,0
2026-07-16,100774,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,41.0,no_key_event,0
2026-07-16,100775,google,cpc,Remarketing_Site,mobile,1,1,1,83.0,no_key_event,0
2026-07-16,100776,(direct),(none),(not set),mobile,1,0,1,15.0,no_key_event,0
2026-07-16,100765,google,cpc,Remarketing_Site,mobile,1,1,2,61.0,no_key_event,0
2026-07-16,100778,google,cpc,Remarketing_Site,tablet,1,1,1,112.0,no_key_event,0
2026-07-16,100777,google,organic,(not set),mobile,1,1,4,67.0,no_key_event,0
2026-07-16,100789,google,cpc,Remarketing_Site,mobile,1,1,3,85.0,no_key_event,0
2026-07-16,100788,instagram,social,(not set),mobile,1,0,2,29.0,no_key_event,0
2026-07-16,100787,(direct),(none),(not set),mobile,1,1,2,67.0,click_whatsapp,1
2026-07-16,100786,(direct),(none),(not set),mobile,1,1,2,52.0,no_key_event,0
2026-07-16,100785,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,69.0,no_key_event,0
2026-07-16,100790,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,3.0,no_key_event,0
2026-07-16,100783,google,cpc,Remarketing_Site,mobile,1,1,1,74.0,no_key_event,0
2026-07-16,100782,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,13.0,no_key_event,0
2026-07-16,100781,google,cpc,Pesquisa_Implantes,desktop,1,1,2,59.0,no_key_event,0
2026-07-16,100780,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,2,57.0,click_whatsapp,1
2026-07-16,100779,google,organic,(not set),desktop,1,1,3,61.0,no_key_event,0
2026-07-16,100784,google,organic,(not set),mobile,1,0,2,46.0,no_key_event,0
2026-07-17,100858,(direct),(none),(not set),tablet,1,0,2,3.0,no_key_event,0
2026-07-17,100857,google,maps,(not set),mobile,1,0,1,15.0,no_key_event,0
2026-07-17,100856,google,cpc,Remarketing_Site,desktop,1,0,2,56.0,no_key_event,0
2026-07-17,100855,instagram,social,(not set),tablet,1,0,4,28.0,no_key_event,0
2026-07-17,100853,instagram,social,(not set),mobile,1,1,4,65.0,no_key_event,0
2026-07-17,100852,google,organic,(not set),desktop,1,1,3,106.0,no_key_event,0
2026-07-17,100851,google,cpc,Pesquisa_Clareamento,desktop,1,1,4,54.0,no_key_event,0
2026-07-17,100850,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,59.0,no_key_event,0
2026-07-17,100859,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,97.0,no_key_event,0
2026-07-17,100854,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,3.0,no_key_event,0
2026-07-17,100860,(direct),(none),(not set),desktop,1,1,1,94.0,no_key_event,0
2026-07-17,100868,instagram,social,(not set),desktop,1,0,4,66.0,no_key_event,0
2026-07-17,100862,instagram,social,(not set),mobile,1,0,1,22.0,no_key_event,0
2026-07-17,100863,instagram,social,(not set),mobile,1,0,2,65.0,no_key_event,0
2026-07-17,100864,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,98.0,no_key_event,0
2026-07-17,100865,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,27.0,no_key_event,0
2026-07-17,100867,instagram,social,(not set),mobile,1,1,1,83.0,no_key_event,0
2026-07-17,100869,facebook,cpc,FB_Implantes_Video,mobile,1,0,3,51.0,no_key_event,0
2026-07-17,100870,google,maps,(not set),mobile,1,1,1,86.0,click_whatsapp,1
2026-07-17,100871,google,cpc,Pesquisa_Implantes,mobile,1,1,4,87.0,no_key_event,0
2026-07-17,100872,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,24.0,no_key_event,0
2026-07-17,100873,google,cpc,Pesquisa_Clareamento,desktop,1,1,1,92.0,no_key_event,0
2026-07-17,100849,instagram,social,(not set),mobile,1,0,4,3.0,no_key_event,0
2026-07-17,100861,google,cpc,Pesquisa_Clareamento,mobile,1,1,4,83.0,no_key_event,0
2026-07-17,100848,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,147.0,no_key_event,0
2026-07-17,100866,google,cpc,Pesquisa_Implantes,tablet,1,0,1,58.0,no_key_event,0
2026-07-17,100846,instagram,social,(not set),desktop,1,0,2,6.0,no_key_event,0
2026-07-17,100823,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,41.0,no_key_event,0
2026-07-17,100824,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,74.0,no_key_event,0
2026-07-17,100825,google,organic,(not set),tablet,1,0,2,74.0,no_key_event,0
2026-07-17,100826,google,organic,(not set),desktop,1,0,2,17.0,no_key_event,0
2026-07-17,100827,google,cpc,Pesquisa_Clareamento,desktop,1,0,1,3.0,no_key_event,0
2026-07-17,100828,google,organic,(not set),mobile,1,1,3,61.0,no_key_event,0
2026-07-17,100829,google,cpc,Pesquisa_Implantes,mobile,1,1,1,61.0,no_key_event,0
2026-07-17,100847,instagram,social,(not set),mobile,1,1,1,70.0,no_key_event,0
2026-07-17,100831,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,4,109.0,no_key_event,0
2026-07-17,100832,instagram,social,(not set),mobile,1,0,1,57.0,no_key_event,0
2026-07-17,100833,google,cpc,Pesquisa_Clareamento,desktop,1,1,3,85.0,no_key_event,0
2026-07-17,100830,google,cpc,Remarketing_Site,mobile,1,0,4,22.0,click_whatsapp,1
2026-07-17,100835,(direct),(none),(not set),mobile,1,1,2,49.0,no_key_event,0
2026-07-17,100845,google,cpc,Pesquisa_Clareamento,mobile,1,0,3,15.0,no_key_event,0
2026-07-17,100834,(direct),(none),(not set),mobile,1,1,1,52.0,no_key_event,0
2026-07-17,100843,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,76.0,no_key_event,0
2026-07-17,100842,google,cpc,Pesquisa_Clareamento,mobile,1,0,2,28.0,no_key_event,0
2026-07-17,100841,google,organic,(not set),mobile,1,1,1,46.0,no_key_event,0
2026-07-17,100844,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-17,100839,instagram,social,(not set),tablet,1,1,3,53.0,no_key_event,0
2026-07-17,100838,google,organic,(not set),mobile,1,1,2,56.0,no_key_event,0
2026-07-17,100837,google,organic,(not set),mobile,1,1,2,95.0,no_key_event,0
2026-07-17,100836,instagram,social,(not set),mobile,1,1,2,64.0,no_key_event,0
2026-07-17,100840,(direct),(none),(not set),mobile,1,0,1,24.0,no_key_event,0
2026-07-18,100885,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,76.0,no_key_event,0
2026-07-18,100893,google,cpc,Remarketing_Site,mobile,1,1,1,65.0,no_key_event,0
2026-07-18,100891,google,cpc,Remarketing_Site,mobile,1,1,1,80.0,click_whatsapp,1
2026-07-18,100890,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-07-18,100889,google,maps,(not set),mobile,1,1,1,86.0,no_key_event,0
2026-07-18,100888,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-18,100887,google,organic,(not set),desktop,1,1,1,66.0,no_key_event,0
2026-07-18,100886,google,cpc,Pesquisa_Ortodontia,mobile,1,1,3,62.0,click_whatsapp,1
2026-07-18,100884,google,cpc,Pesquisa_Implantes,mobile,1,1,1,84.0,no_key_event,0
2026-07-18,100892,instagram,social,(not set),desktop,1,1,1,47.0,no_key_event,0
2026-07-18,100882,facebook,cpc,FB_Promo_Avaliacao,desktop,1,0,1,23.0,no_key_event,0
2026-07-18,100883,google,cpc,Pesquisa_Clareamento,mobile,1,0,4,29.0,no_key_event,0
2026-07-18,100875,google,cpc,Pesquisa_Implantes,mobile,1,1,2,45.0,no_key_event,0
2026-07-18,100876,google,organic,(not set),mobile,1,0,1,34.0,no_key_event,0
2026-07-18,100877,google,organic,(not set),mobile,1,1,2,112.0,no_key_event,0
2026-07-18,100874,google,organic,(not set),mobile,1,1,4,36.0,no_key_event,0
2026-07-18,100879,google,cpc,Pesquisa_Clareamento,mobile,1,0,2,44.0,no_key_event,0
2026-07-18,100880,google,organic,(not set),desktop,1,1,4,67.0,no_key_event,0
2026-07-18,100881,instagram,social,(not set),tablet,1,0,4,15.0,no_key_event,0
2026-07-18,100878,(direct),(none),(not set),mobile,1,1,1,61.0,no_key_event,0
2026-07-19,100915,google,organic,(not set),mobile,1,1,1,71.0,no_key_event,0
2026-07-19,100906,google,organic,(not set),mobile,1,1,4,63.0,no_key_event,0
2026-07-19,100914,instagram,social,(not set),desktop,1,1,2,68.0,no_key_event,0
2026-07-19,100913,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,83.0,no_key_event,0
2026-07-19,100912,google,cpc,Remarketing_Site,mobile,1,1,1,93.0,click_whatsapp,1
2026-07-19,100911,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,98.0,no_key_event,0
2026-07-19,100909,google,cpc,Pesquisa_Implantes,mobile,1,1,4,43.0,no_key_event,0
2026-07-19,100908,google,cpc,Pesquisa_Ortodontia,mobile,1,1,2,82.0,no_key_event,0
2026-07-19,100907,google,organic,(not set),desktop,1,0,4,17.0,no_key_event,0
2026-07-19,100905,google,cpc,Pesquisa_Ortodontia,tablet,1,0,4,15.0,no_key_event,0
2026-07-19,100910,google,cpc,Pesquisa_Implantes,mobile,1,0,1,42.0,no_key_event,0
2026-07-19,100903,google,organic,(not set),mobile,1,0,4,24.0,no_key_event,0
2026-07-19,100904,instagram,social,(not set),mobile,1,1,2,77.0,no_key_event,0
2026-07-19,100895,(direct),(none),(not set),mobile,1,1,2,102.0,no_key_event,0
2026-07-19,100896,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,44.0,no_key_event,0
2026-07-19,100897,instagram,social,(not set),desktop,1,1,4,57.0,no_key_event,0
2026-07-19,100894,google,organic,(not set),tablet,1,0,2,30.0,no_key_event,0
2026-07-19,100899,google,organic,(not set),mobile,1,0,3,69.0,no_key_event,0
2026-07-19,100900,(direct),(none),(not set),mobile,1,1,4,50.0,no_key_event,0
2026-07-19,100901,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-07-19,100902,google,organic,(not set),mobile,1,1,1,69.0,no_key_event,0
2026-07-19,100898,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-20,100946,google,cpc,Pesquisa_Implantes,mobile,1,1,4,78.0,no_key_event,0
2026-07-20,100939,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,72.0,no_key_event,0
2026-07-20,100940,instagram,social,(not set),mobile,1,0,1,22.0,no_key_event,0
2026-07-20,100941,google,cpc,Pesquisa_Ortodontia,desktop,1,1,1,87.0,no_key_event,0
2026-07-20,100942,instagram,social,(not set),desktop,1,1,2,66.0,no_key_event,0
2026-07-20,100943,(direct),(none),(not set),desktop,1,1,1,83.0,no_key_event,0
2026-07-20,100944,google,organic,(not set),mobile,1,1,1,73.0,no_key_event,0
2026-07-20,100945,google,cpc,Pesquisa_Ortodontia,mobile,1,0,4,33.0,no_key_event,0
2026-07-20,100947,google,cpc,Remarketing_Site,mobile,1,1,1,23.0,no_key_event,0
2026-07-20,100953,google,organic,(not set),mobile,1,1,1,59.0,no_key_event,0
2026-07-20,100949,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,94.0,no_key_event,0
2026-07-20,100950,facebook,cpc,FB_Implantes_Video,desktop,1,1,2,104.0,no_key_event,0
2026-07-20,100951,google,cpc,Remarketing_Site,tablet,1,1,2,52.0,no_key_event,0
2026-07-20,100958,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,1,77.0,no_key_event,0
2026-07-20,100954,google,cpc,Pesquisa_Implantes,mobile,1,1,3,79.0,no_key_event,0
2026-07-20,100955,facebook,cpc,FB_Implantes_Video,mobile,1,1,2,57.0,no_key_event,0
2026-07-20,100956,google,organic,(not set),desktop,1,1,2,103.0,no_key_event,0
2026-07-20,100957,(direct),(none),(not set),mobile,1,0,2,61.0,no_key_event,0
2026-07-20,100938,google,cpc,Pesquisa_Implantes,mobile,1,0,2,48.0,no_key_event,0
2026-07-20,100948,instagram,social,(not set),mobile,1,1,2,89.0,no_key_event,0
2026-07-20,100937,google,organic,(not set),mobile,1,1,1,48.0,no_key_event,0
2026-07-20,100952,google,maps,(not set),mobile,1,1,1,76.0,click_whatsapp,1
2026-07-20,100935,google,organic,(not set),mobile,1,1,2,77.0,no_key_event,0
2026-07-20,100936,google,cpc,Remarketing_Site,mobile,1,1,1,63.0,no_key_event,0
2026-07-20,100916,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,3,4.0,no_key_event,0
2026-07-20,100917,google,maps,(not set),mobile,1,1,1,88.0,no_key_event,0
2026-07-20,100919,google,organic,(not set),mobile,1,1,2,40.0,no_key_event,0
2026-07-20,100920,instagram,social,(not set),mobile,1,0,3,18.0,no_key_event,0
2026-07-20,100921,google,maps,(not set),mobile,1,1,1,82.0,no_key_event,0
2026-07-20,100922,google,maps,(not set),mobile,1,1,2,82.0,click_whatsapp,1
2026-07-20,100923,google,organic,(not set),mobile,1,1,1,64.0,no_key_event,0
2026-07-20,100924,(direct),(none),(not set),mobile,1,1,2,59.0,no_key_event,0
2026-07-20,100918,instagram,social,(not set),desktop,1,0,1,22.0,no_key_event,0
2026-07-20,100926,google,cpc,Pesquisa_Implantes,mobile,1,1,1,85.0,no_key_event,0
2026-07-20,100927,instagram,social,(not set),desktop,1,0,1,20.0,no_key_event,0
2026-07-20,100928,google,maps,(not set),mobile,1,0,1,38.0,no_key_event,0
2026-07-20,100929,google,organic,(not set),mobile,1,0,3,17.0,no_key_event,0
2026-07-20,100930,google,organic,(not set),mobile,1,1,3,17.0,no_key_event,0
2026-07-20,100931,google,cpc,Pesquisa_Implantes,mobile,1,0,1,3.0,no_key_event,0
2026-07-20,100932,instagram,social,(not set),desktop,1,1,1,63.0,no_key_event,0
2026-07-20,100933,instagram,social,(not set),mobile,1,1,1,93.0,no_key_event,0
2026-07-20,100925,google,cpc,Remarketing_Site,desktop,1,1,1,87.0,no_key_event,0
2026-07-20,100934,google,cpc,Pesquisa_Clareamento,mobile,1,0,1,3.0,no_key_event,0
2026-07-21,101005,facebook,cpc,FB_Implantes_Video,tablet,1,0,2,16.0,no_key_event,0
2026-07-21,101004,google,cpc,Pesquisa_Implantes,mobile,1,0,1,7.0,no_key_event,0
2026-07-21,101003,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,3.0,no_key_event,0
2026-07-21,101002,instagram,social,(not set),desktop,1,0,2,19.0,no_key_event,0
2026-07-21,101001,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,60.0,no_key_event,0
2026-07-21,101000,instagram,social,(not set),desktop,1,0,2,43.0,no_key_event,0
2026-07-21,100995,google,cpc,Pesquisa_Ortodontia,mobile,1,0,1,3.0,no_key_event,0
2026-07-21,100998,facebook,cpc,FB_Implantes_Video,desktop,1,0,1,3.0,no_key_event,0
2026-07-21,100997,google,cpc,Pesquisa_Implantes,mobile,1,0,3,13.0,no_key_event,0
2026-07-21,100994,google,cpc,Remarketing_Site,mobile,1,1,1,57.0,no_key_event,0
2026-07-21,100993,google,organic,(not set),mobile,1,1,2,71.0,no_key_event,0
2026-07-21,101006,instagram,social,(not set),mobile,1,1,3,100.0,no_key_event,0
2026-07-21,100999,google,organic,(not set),mobile,1,1,2,86.0,no_key_event,0
2026-07-21,101007,google,organic,(not set),mobile,1,1,1,50.0,no_key_event,0
2026-07-21,101017,(direct),(none),(not set),mobile,1,1,1,100.0,no_key_event,0
2026-07-21,101009,google,cpc,Pesquisa_Implantes,mobile,1,1,1,54.0,no_key_event,0
2026-07-21,101010,google,cpc,Pesquisa_Ortodontia,mobile,1,0,3,11.0,no_key_event,0
2026-07-21,101011,(direct),(none),(not set),mobile,1,1,2,57.0,no_key_event,0
2026-07-21,101012,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,4.0,no_key_event,0
2026-07-21,101013,google,cpc,Pesquisa_Implantes,mobile,1,1,1,84.0,no_key_event,0
2026-07-21,101014,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,99.0,no_key_event,0
2026-07-21,101015,facebook,cpc,FB_Promo_Avaliacao,tablet,1,0,3,36.0,no_key_event,0
2026-07-21,101016,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-21,100992,google,cpc,Pesquisa_Clareamento,mobile,1,0,4,3.0,no_key_event,0
2026-07-21,101018,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,3.0,no_key_event,0
2026-07-21,101019,(direct),(none),(not set),mobile,1,1,1,85.0,no_key_event,0
2026-07-21,101020,google,organic,(not set),mobile,1,1,2,80.0,click_whatsapp,1
2026-07-21,101021,google,cpc,Pesquisa_Implantes,desktop,1,0,2,61.0,no_key_event,0
2026-07-21,101022,google,cpc,Pesquisa_Clareamento,mobile,1,1,3,76.0,no_key_event,0
2026-07-21,101008,facebook,cpc,FB_Implantes_Video,mobile,1,0,1,26.0,no_key_event,0
2026-07-21,100991,(direct),(none),(not set),mobile,1,0,1,16.0,no_key_event,0
2026-07-21,100996,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,22.0,no_key_event,0
2026-07-21,100989,instagram,social,(not set),mobile,1,1,1,56.0,no_key_event,0
2026-07-21,100990,instagram,social,(not set),mobile,1,1,2,117.0,no_key_event,0
2026-07-21,100959,google,cpc,Pesquisa_Clareamento,mobile,1,1,1,73.0,no_key_event,0
2026-07-21,100960,instagram,social,(not set),desktop,1,1,1,70.0,no_key_event,0
2026-07-21,100961,google,maps,(not set),mobile,1,1,1,100.0,no_key_event,0
2026-07-21,100962,(direct),(none),(not set),mobile,1,1,2,51.0,no_key_event,0
2026-07-21,100963,(direct),(none),(not set),mobile,1,1,3,36.0,no_key_event,0
2026-07-21,100964,instagram,social,(not set),mobile,1,0,2,18.0,no_key_event,0
2026-07-21,100965,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,32.0,no_key_event,0
2026-07-21,100967,facebook,cpc,FB_Promo_Avaliacao,mobile,1,1,2,3.0,no_key_event,0
2026-07-21,100968,instagram,social,(not set),desktop,1,0,3,3.0,no_key_event,0
2026-07-21,100969,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,37.0,no_key_event,0
2026-07-21,100970,google,organic,(not set),mobile,1,1,1,67.0,no_key_event,0
2026-07-21,100971,google,organic,(not set),mobile,1,0,1,34.0,no_key_event,0
2026-07-21,100972,google,organic,(not set),mobile,1,1,2,25.0,no_key_event,0
2026-07-21,100973,google,cpc,Pesquisa_Ortodontia,mobile,1,0,2,11.0,no_key_event,0
2026-07-21,100966,google,cpc,Pesquisa_Clareamento,mobile,1,1,2,51.0,no_key_event,0
2026-07-21,100975,google,organic,(not set),mobile,1,0,4,6.0,no_key_event,0
2026-07-21,100988,instagram,social,(not set),mobile,1,0,1,3.0,no_key_event,0
2026-07-21,100974,(direct),(none),(not set),mobile,1,1,2,80.0,no_key_event,0
2026-07-21,100987,google,cpc,Remarketing_Site,mobile,1,0,2,71.0,no_key_event,0
2026-07-21,100986,instagram,social,(not set),desktop,1,0,3,63.0,no_key_event,0
2026-07-21,100985,google,cpc,Remarketing_Site,mobile,1,1,3,25.0,no_key_event,0
2026-07-21,100983,google,cpc,Remarketing_Site,mobile,1,1,1,70.0,no_key_event,0
2026-07-21,100982,(direct),(none),(not set),mobile,1,1,3,87.0,no_key_event,0
2026-07-21,100984,(direct),(none),(not set),desktop,1,0,2,43.0,no_key_event,0
2026-07-21,100980,facebook,cpc,FB_Promo_Avaliacao,mobile,1,0,1,3.0,no_key_event,0
2026-07-21,100979,(direct),(none),(not set),mobile,1,0,2,54.0,no_key_event,0
2026-07-21,100978,instagram,social,(not set),mobile,1,0,2,46.0,no_key_event,0
2026-07-21,100977,google,cpc,Remarketing_Site,mobile,1,0,4,46.0,no_key_event,0
2026-07-21,100976,google,cpc,Remarketing_Site,desktop,1,1,1,24.0,no_key_event,0
2026-07-21,100981,google,organic,(not set),desktop,1,0,2,19.0,no_key_event,0
2026-07-22,101071,instagram,social,(not set),desktop,1,0,1,56.0,no_key_event,0
2026-07-22,101067,google,cpc,Pesquisa_Ortodontia,mobile,1,1,1,79.0,no_key_event,0
2026-07-22,101070,instagram,social,(not set),mobile,1,0,3,47.0,no_key_event,0
2026-07-22,101069,(direct),(none),(not set),mobile,1,1,3,55.0,no_key_event,0
2026-07-22,101068,google,organic,(not set),mobile,1,1,1,49.0,no_key_event,0
2026-07-22,101066,instagram,social,(not set),mobile,1,0,1,45.0,no_key_event,0
